YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,AIR_TIME,DISTANCE,ARRIVAL_DELAY
2015,12,18,5,73,SFO,HNL,6.0,287.0,2398,-25.0
2015,12,18,5,1170,LAX,HNL,1.0,316.0,2556,-20.0
2015,12,18,5,326,HNL,OGG,1.0,22.0,100,1.0
2015,12,18,5,50,HNL,JFK,3.0,548.0,4983,-2.0
2015,12,18,5,189,KOA,HNL,-6.0,28.0,163,-7.0
2015,12,18,5,354,LIH,HNL,-4.0,22.0,102,-3.0
2015,12,18,5,892,HNL,SAN,5.0,305.0,2614,2.0
2015,12,18,5,278,HNL,KOA,3.0,28.0,163,6.0
2015,12,18,5,1226,HNL,LAX,-3.0,299.0,2556,3.0
2015,12,18,5,465,HNL,PPG,5.0,308.0,2599,0.0
2015,12,18,5,239,HNL,LIH,-3.0,24.0,102,-3.0
2015,12,18,5,297,LAX,HNL,56.0,333.0,2556,48.0
2015,12,18,5,335,OGG,HNL,7.0,22.0,100,9.0
2015,12,18,5,190,LIH,HNL,-6.0,21.0,102,-6.0
2015,12,18,5,218,HNL,ORD,-7.0,456.0,4243,-20.0
2015,12,18,5,142,HNL,ITO,0.0,37.0,216,-1.0
2015,12,18,5,544,HNL,OGG,-1.0,22.0,100,0.0
2015,12,18,5,9,LAX,HNL,-7.0,323.0,2556,-25.0
2015,12,18,5,277,KOA,HNL,-11.0,31.0,163,-8.0
2015,12,18,5,144,HNL,IAD,2.0,514.0,4817,-14.0
2015,12,18,5,2196,HNL,JFK,3.0,545.0,4983,-10.0
2015,12,18,5,5,LAS,HNL,13.0,348.0,2762,-4.0
2015,12,18,5,546,HNL,OGG,-4.0,24.0,100,-2.0
2015,12,18,5,853,SEA,HNL,3.0,312.0,2677,-51.0
2015,12,18,5,314,LIH,HNL,-9.0,23.0,102,-7.0
2015,12,18,5,213,HNL,LIH,-5.0,23.0,102,2.0
2015,12,18,5,325,OGG,HNL,7.0,26.0,100,10.0
2015,12,18,5,380,HNL,ITO,-4.0,35.0,216,-2.0
2015,12,18,5,836,HNL,ATL,-2.0,472.0,4502,-18.0
2015,12,18,5,279,KOA,HNL,0.0,37.0,163,7.0
2015,12,18,5,266,HNL,OGG,0.0,21.0,100,4.0
2015,12,18,5,807,BLI,HNL,63.0,327.0,2715,15.0
2015,12,18,5,1653,HNL,MSP,0.0,447.0,3972,-8.0
2015,12,18,5,240,LIH,HNL,-1.0,21.0,102,-2.0
2015,12,18,5,248,HNL,KOA,-7.0,28.0,163,-8.0
2015,12,18,5,698,PHX,HNL,18.0,378.0,2917,12.0
2015,12,18,5,360,HNL,ITO,10.0,35.0,216,8.0
2015,12,18,5,543,OGG,HNL,6.0,20.0,100,4.0
2015,12,18,5,141,ITO,HNL,-4.0,37.0,216,-5.0
2015,12,18,5,194,HNL,OGG,-6.0,22.0,100,-7.0
2015,12,18,5,545,OGG,HNL,-1.0,24.0,100,-3.0
2015,12,18,5,163,HNL,LIH,-2.0,22.0,102,0.0
2015,12,18,5,214,LIH,HNL,-5.0,22.0,102,-2.0
2015,12,18,5,265,OGG,HNL,-3.0,23.0,100,-4.0
2015,12,18,5,1232,LAX,HNL,12.0,326.0,2556,-1.0
2015,12,18,5,1670,SFO,HNL,139.0,292.0,2398,97.0
2015,12,18,5,8,HNL,DFW,-4.0,412.0,3784,-7.0
2015,12,18,5,312,HNL,ITO,-2.0,36.0,216,8.0
2015,12,18,5,233,OGG,HNL,-4.0,25.0,100,-1.0
2015,12,18,5,381,ITO,HNL,-7.0,40.0,216,-2.0
2015,12,18,5,1149,LAX,HNL,-8.0,317.0,2556,-13.0
2015,12,18,5,308,HNL,KOA,3.0,27.0,163,2.0
2015,12,18,5,112,HNL,OGG,-4.0,21.0,100,-4.0
2015,12,18,5,267,LAX,HNL,-2.0,314.0,2556,-30.0
2015,12,18,5,247,KOA,HNL,25.0,31.0,163,25.0
2015,12,18,5,392,HNL,ITO,2.0,35.0,216,1.0
2015,12,18,5,361,ITO,HNL,7.0,39.0,216,9.0
2015,12,18,5,893,SEA,HNL,-3.0,319.0,2677,-62.0
2015,12,18,5,195,OGG,HNL,-8.0,22.0,100,-10.0
2015,12,18,5,196,HNL,OGG,-1.0,22.0,100,-4.0
2015,12,18,5,164,LIH,HNL,-6.0,22.0,102,-4.0
2015,12,18,5,223,HNL,LIH,-1.0,23.0,102,1.0
2015,12,18,5,252,HNL,IAH,-6.0,421.0,3904,1.0
2015,12,18,5,556,HNL,OGG,0.0,24.0,100,4.0
2015,12,18,5,398,HNL,KOA,-6.0,29.0,163,-1.0
2015,12,18,5,125,OGG,HNL,-6.0,20.0,100,-6.0
2015,12,18,5,311,ITO,HNL,7.0,37.0,216,7.0
2015,12,18,5,307,KOA,HNL,-4.0,31.0,163,-3.0
2015,12,18,5,377,HNL,LIH,-1.0,20.0,102,-3.0
2015,12,18,5,596,HNL,OGG,1.0,23.0,100,5.0
2015,12,18,5,197,OGG,HNL,-11.0,21.0,100,-10.0
2015,12,18,5,391,ITO,HNL,-7.0,35.0,216,-10.0
2015,12,18,5,224,LIH,HNL,-8.0,23.0,102,-4.0
2015,12,18,5,383,HNL,DEN,11.0,370.0,3365,11.0
2015,12,18,5,102,HNL,DFW,-1.0,416.0,3784,-7.0
2015,12,18,5,555,OGG,HNL,0.0,22.0,100,-2.0
2015,12,18,5,397,KOA,HNL,-14.0,29.0,163,-15.0
2015,12,18,5,14,HNL,EWR,2.0,530.0,4962,-27.0
2015,12,18,5,378,LIH,HNL,-9.0,22.0,102,-8.0
2015,12,18,5,534,HNL,LAX,2.0,290.0,2556,0.0
2015,12,18,5,595,OGG,HNL,-4.0,25.0,100,3.0
2015,12,18,5,323,HNL,LIH,2.0,22.0,102,2.0
2015,12,18,5,516,HNL,OGG,-3.0,21.0,100,-4.0
2015,12,18,5,396,HNL,SFO,156.0,287.0,2398,176.0
2015,12,18,5,871,HNL,ANC,-5.0,344.0,2777,-17.0
2015,12,18,5,1104,HNL,SLC,-5.0,352.0,2994,1.0
2015,12,18,5,631,HNL,PHX,-5.0,343.0,2917,8.0
2015,12,18,5,2246,HNL,SEA,4.0,343.0,2677,40.0
2015,12,18,5,298,HNL,LAX,47.0,314.0,2556,92.0
2015,12,18,5,1212,HNL,LAX,-3.0,305.0,2556,4.0
2015,12,18,5,1575,HNL,SFO,3.0,290.0,2398,8.0
2015,12,18,5,8,HNL,LAS,9.0,316.0,2762,5.0
2015,12,18,5,852,HNL,SEA,2.0,347.0,2677,37.0
2015,12,18,5,324,LIH,HNL,-10.0,20.0,102,-7.0
2015,12,18,5,515,OGG,HNL,-9.0,22.0,100,-7.0
2015,12,18,5,655,HNL,PHX,-6.0,344.0,2917,7.0
2015,12,18,5,4,HNL,LAX,-7.0,310.0,2556,4.0
2015,12,18,5,466,PPG,HNL,-11.0,309.0,2599,-8.0
2015,12,18,5,142,HNL,LAX,43.0,320.0,2556,78.0
2015,12,18,5,898,HNL,BLI,33.0,337.0,2715,28.0
2015,12,18,5,235,HNL,SFO,85.0,302.0,2398,88.0
2015,12,18,5,675,HNL,PHX,-6.0,347.0,2917,22.0
2015,12,18,5,1229,HNL,LAX,19.0,312.0,2556,43.0
2015,12,19,6,17,LAS,HNL,-1.0,365.0,2762,-4.0
2015,12,19,6,102,HNL,ITO,6.0,39.0,216,9.0
2015,12,19,6,108,HNL,KOA,1.0,29.0,163,0.0
2015,12,19,6,206,HNL,OGG,9.0,22.0,100,13.0
2015,12,19,6,103,HNL,LIH,0.0,22.0,102,3.0
2015,12,19,6,218,HNL,KOA,1.0,27.0,163,4.0
2015,12,19,6,286,HNL,OGG,-4.0,22.0,100,-3.0
2015,12,19,6,205,OGG,HNL,12.0,23.0,100,14.0
2015,12,19,6,107,KOA,HNL,-4.0,32.0,163,-3.0
2015,12,19,6,104,LIH,HNL,-2.0,22.0,102,0.0
2015,12,19,6,101,ITO,HNL,2.0,40.0,216,4.0
2015,12,19,6,114,HNL,OGG,-2.0,24.0,100,-1.0
2015,12,19,6,332,HNL,ITO,-4.0,35.0,216,-7.0
2015,12,19,6,338,HNL,KOA,-5.0,27.0,163,-7.0
2015,12,19,6,217,KOA,HNL,-3.0,32.0,163,1.0
2015,12,19,6,1231,HNL,LAX,2.0,319.0,2556,24.0
2015,12,19,6,833,PDX,HNL,15.0,316.0,2603,-32.0
2015,12,19,6,200,GUM,HNL,0.0,409.0,3801,-8.0
2015,12,19,6,156,HNL,OGG,-2.0,22.0,100,8.0
2015,12,19,6,285,OGG,HNL,-7.0,27.0,100,-5.0
2015,12,19,6,118,HNL,KOA,12.0,27.0,163,10.0
2015,12,19,6,123,HNL,LIH,-4.0,21.0,102,-4.0
2015,12,19,6,72,HNL,SFO,-6.0,292.0,2398,0.0
2015,12,19,6,122,HNL,ITO,-2.0,40.0,216,3.0
2015,12,19,6,1581,SFO,HNL,8.0,297.0,2398,-25.0
2015,12,19,6,19,SMF,HNL,0.0,294.0,2462,-33.0
2015,12,19,6,115,OGG,HNL,-3.0,20.0,100,-6.0
2015,12,19,6,306,HNL,OGG,8.0,22.0,100,8.0
2015,12,19,6,51,SFO,HNL,2.0,279.0,2398,-53.0
2015,12,19,6,1150,HNL,LAX,-4.0,303.0,2556,-9.0
2015,12,19,6,10,HNL,LAX,-11.0,312.0,2556,1.0
2015,12,19,6,35,PHX,HNL,-5.0,363.0,2917,-34.0
2015,12,19,6,342,HNL,ITO,-8.0,38.0,216,-6.0
2015,12,19,6,31,LAX,HNL,21.0,302.0,2556,-23.0
2015,12,19,6,2210,SEA,HNL,5.0,324.0,2677,-20.0
2015,12,19,6,337,KOA,HNL,-2.0,30.0,163,4.0
2015,12,19,6,333,HNL,LIH,-2.0,21.0,102,-5.0
2015,12,19,6,368,HNL,KOA,-2.0,25.0,163,-9.0
2015,12,19,6,270,HNL,LAX,7.0,327.0,2556,49.0
2015,12,19,6,155,OGG,HNL,3.0,21.0,100,1.0
2015,12,19,6,690,PHX,HNL,3.0,356.0,2917,-29.0
2015,12,19,6,611,LAX,HNL,12.0,308.0,2556,-18.0
2015,12,19,6,11,SFO,HNL,-1.0,283.0,2398,-37.0
2015,12,19,6,124,LIH,HNL,-8.0,21.0,102,-4.0
2015,12,19,6,117,KOA,HNL,0.0,28.0,163,3.0
2015,12,19,6,320,HNL,OGG,-4.0,22.0,100,-6.0
2015,12,19,6,1,LAX,HNL,5.0,309.0,2556,-31.0
2015,12,19,6,21,SEA,HNL,4.0,322.0,2677,-32.0
2015,12,19,6,120,HNL,KOA,5.0,28.0,163,3.0
2015,12,19,6,426,JFK,HNL,9.0,631.0,4983,-21.0
2015,12,19,6,7,LAS,HNL,-2.0,339.0,2762,-37.0
2015,12,19,6,1158,LAX,HNL,12.0,294.0,2556,-27.0
2015,12,19,6,145,OGG,HNL,14.0,21.0,100,11.0
2015,12,19,6,121,ITO,HNL,-1.0,37.0,216,-1.0
2015,12,19,6,145,IAD,HNL,27.0,600.0,4817,16.0
2015,12,19,6,860,HNL,SEA,-7.0,331.0,2677,0.0
2015,12,19,6,303,HNL,LIH,-3.0,19.0,102,-6.0
2015,12,19,6,43,SJC,HNL,-6.0,290.0,2417,-44.0
2015,12,19,6,1175,SFO,HNL,16.0,270.0,2398,-25.0
2015,12,19,6,123,DFW,HNL,143.0,464.0,3784,110.0
2015,12,19,6,837,SJC,HNL,-3.0,293.0,2417,-30.0
2015,12,19,6,15,EWR,HNL,-3.0,623.0,4962,-20.0
2015,12,19,6,47,OAK,HNL,-3.0,292.0,2409,-46.0
2015,12,19,6,318,HNL,KOA,-2.0,26.0,163,-10.0
2015,12,19,6,219,ORD,HNL,81.0,510.0,4243,53.0
2015,12,19,6,304,LIH,HNL,-6.0,24.0,102,-1.0
2015,12,19,6,253,IAH,HNL,11.0,465.0,3904,-20.0
2015,12,19,6,1224,LAX,HNL,4.0,306.0,2556,-31.0
2015,12,19,6,341,ITO,HNL,-7.0,44.0,216,3.0
2015,12,19,6,367,KOA,HNL,-2.0,31.0,163,-3.0
2015,12,19,6,382,HNL,ITO,-4.0,36.0,216,-1.0
2015,12,19,6,691,HNL,LAX,2.0,313.0,2556,16.0
2015,12,19,6,157,OGG,HNL,-9.0,30.0,100,1.0
2015,12,19,6,509,HNL,LIH,0.0,21.0,102,0.0
2015,12,19,6,851,SEA,HNL,-2.0,327.0,2677,-32.0
2015,12,19,6,520,HNL,OGG,1.0,21.0,100,5.0
2015,12,19,6,283,LAX,HNL,0.0,298.0,2556,-29.0
2015,12,19,6,168,HNL,KOA,19.0,29.0,163,19.0
2015,12,19,6,119,KOA,HNL,5.0,30.0,163,3.0
2015,12,19,6,3,LAX,HNL,-1.0,304.0,2556,-27.0
2015,12,19,6,51,JFK,HNL,24.0,643.0,4983,20.0
2015,12,19,6,228,HNL,KOA,-4.0,28.0,163,-4.0
2015,12,19,6,15,SAN,HNL,0.0,321.0,2614,-32.0
2015,12,19,6,345,HNL,LIH,5.0,22.0,102,2.0
2015,12,19,6,2495,LAX,HNL,9.0,306.0,2556,-20.0
2015,12,19,6,151,ITO,HNL,8.0,38.0,216,11.0
2015,12,19,6,25,PDX,HNL,5.0,317.0,2603,-30.0
2015,12,19,6,246,HNL,OGG,-4.0,20.0,100,-8.0
2015,12,19,6,208,HNL,KOA,-5.0,28.0,163,1.0
2015,12,19,6,837,ATL,HNL,-4.0,555.0,4502,-39.0
2015,12,19,6,383,ITO,HNL,-5.0,38.0,216,-6.0
2015,12,19,6,199,OGG,HNL,6.0,21.0,100,9.0
2015,12,19,6,143,HNL,LIH,-3.0,22.0,102,0.0
2015,12,19,6,895,SAN,HNL,-3.0,315.0,2614,-21.0
2015,12,19,6,708,LAX,HNL,-3.0,313.0,2556,-37.0
2015,12,19,6,346,LIH,HNL,-1.0,23.0,102,-3.0
2015,12,19,6,227,KOA,HNL,13.0,29.0,163,15.0
2015,12,19,6,300,SFO,HNL,8.0,272.0,2398,-25.0
2015,12,19,6,328,HNL,OGG,-4.0,20.0,100,-4.0
2015,12,19,6,328,DEN,HNL,35.0,397.0,3365,17.0
2015,12,19,6,1664,MSP,HNL,2.0,501.0,3972,-22.0
2015,12,19,6,692,PHX,HNL,-1.0,347.0,2917,-45.0
2015,12,19,6,305,OGG,HNL,-3.0,25.0,100,-2.0
2015,12,19,6,292,HNL,ITO,-5.0,36.0,216,1.0
2015,12,19,6,612,HNL,LAX,-11.0,325.0,2556,7.0
2015,12,19,6,1105,SLC,HNL,-7.0,359.0,2994,-49.0
2015,12,19,6,267,KOA,HNL,2.0,30.0,163,-1.0
2015,12,19,6,343,HNL,LIH,-9.0,20.0,102,-11.0
2015,12,19,6,144,LIH,HNL,-2.0,21.0,102,-5.0
2015,12,19,6,258,HNL,KOA,2.0,29.0,163,4.0
2015,12,19,6,365,OGG,HNL,23.0,24.0,100,22.0
2015,12,19,6,364,HNL,OGG,-4.0,21.0,100,-2.0
2015,12,19,6,5,DFW,HNL,215.0,454.0,3784,171.0
2015,12,19,6,834,HNL,PDX,-13.0,313.0,2603,-7.0
2015,12,19,6,1604,HNL,SFO,3.0,294.0,2398,-4.0
2015,12,19,6,529,OGG,HNL,3.0,22.0,100,-2.0
2015,12,19,6,203,HNL,LIH,14.0,23.0,102,12.0
2015,12,19,6,344,LIH,HNL,-8.0,20.0,102,-11.0
2015,12,19,6,396,HNL,OGG,-3.0,23.0,100,-3.0
2015,12,19,6,148,HNL,KOA,-3.0,29.0,163,-4.0
2015,12,19,6,36,HNL,PHX,-1.0,357.0,2917,28.0
2015,12,19,6,317,KOA,HNL,-6.0,37.0,163,-5.0
2015,12,19,6,1431,LAX,HNL,81.0,299.0,2556,52.0
2015,12,19,6,50,HNL,SFO,14.0,305.0,2398,32.0
2015,12,19,6,191,ITO,HNL,-3.0,37.0,216,-6.0
2015,12,19,6,296,HNL,OGG,5.0,23.0,100,-1.0
2015,12,19,6,394,LIH,HNL,-6.0,24.0,102,-1.0
2015,12,19,6,870,ANC,HNL,-14.0,321.0,2777,-58.0
2015,12,19,6,173,HNL,LIH,-5.0,21.0,102,-7.0
2015,12,19,6,162,HNL,LAX,-7.0,317.0,2556,16.0
2015,12,19,6,2210,HNL,SEA,-3.0,326.0,2677,3.0
2015,12,19,6,141,LAX,HNL,-3.0,306.0,2556,-4.0
2015,12,19,6,44,HNL,SJC,-5.0,302.0,2417,21.0
2015,12,19,6,894,HNL,SEA,-8.0,332.0,2677,-5.0
2015,12,19,6,12,HNL,SFO,-2.0,304.0,2398,34.0
2015,12,19,6,22,HNL,SEA,17.0,334.0,2677,34.0
2015,12,19,6,204,LIH,HNL,6.0,21.0,102,5.0
2015,12,19,6,724,HNL,SFO,3.0,279.0,2398,15.0
2015,12,19,6,395,OGG,HNL,5.0,21.0,100,4.0
2015,12,19,6,166,HNL,OGG,-6.0,21.0,100,-4.0
2015,12,19,6,171,HNL,LIH,-3.0,22.0,102,0.0
2015,12,19,6,158,HNL,KOA,-1.0,28.0,163,-7.0
2015,12,19,6,617,HNL,PHX,-9.0,363.0,2917,29.0
2015,12,19,6,257,KOA,HNL,-7.0,31.0,163,-10.0
2015,12,19,6,302,HNL,ITO,1.0,36.0,216,2.0
2015,12,19,6,48,HNL,OAK,1.0,305.0,2409,18.0
2015,12,19,6,20,HNL,SMF,2.0,309.0,2462,19.0
2015,12,19,6,215,OGG,HNL,-3.0,22.0,100,-6.0
2015,12,19,6,291,ITO,HNL,-6.0,37.0,216,-6.0
2015,12,19,6,1559,LAX,HNL,-3.0,300.0,2556,-38.0
2015,12,19,6,201,HNL,GUM,13.0,432.0,3801,-11.0
2015,12,19,6,226,HNL,OGG,-7.0,23.0,100,-6.0
2015,12,19,6,1590,SFO,HNL,0.0,289.0,2398,-36.0
2015,12,19,6,1636,HNL,LAX,3.0,321.0,2556,28.0
2015,12,19,6,178,HNL,KOA,-7.0,28.0,163,-12.0
2015,12,19,6,2,HNL,LAX,-4.0,320.0,2556,38.0
2015,12,19,6,694,PHX,HNL,24.0,346.0,2917,-18.0
2015,12,19,6,838,HNL,OAK,-11.0,304.0,2409,-6.0
2015,12,19,6,355,OGG,HNL,-3.0,21.0,100,5.0
2015,12,19,6,353,HNL,LIH,1.0,21.0,102,-1.0
2015,12,19,6,16,HNL,SAN,-4.0,329.0,2614,21.0
2015,12,19,6,172,LIH,HNL,-5.0,21.0,102,-4.0
2015,12,19,6,26,HNL,PDX,0.0,317.0,2603,4.0
2015,12,19,6,284,HNL,LAX,-1.0,309.0,2556,57.0
2015,12,19,6,287,KOA,HNL,-13.0,28.0,163,-21.0
2015,12,19,6,1434,HNL,LAX,-2.0,319.0,2556,13.0
2015,12,19,6,147,KOA,HNL,6.0,34.0,163,8.0
2015,12,19,6,301,ITO,HNL,8.0,33.0,216,8.0
2015,12,19,6,183,HNL,LIH,-2.0,22.0,102,-3.0
2015,12,19,6,334,HNL,OGG,-4.0,22.0,100,-4.0
2015,12,19,6,384,LIH,HNL,-10.0,23.0,102,-11.0
2015,12,19,6,192,HNL,ITO,-1.0,36.0,216,-4.0
2015,12,19,6,18,HNL,LAS,2.0,341.0,2762,28.0
2015,12,19,6,73,SFO,HNL,3.0,280.0,2398,-42.0
2015,12,19,6,1170,LAX,HNL,0.0,300.0,2556,-4.0
2015,12,19,6,326,HNL,OGG,-8.0,23.0,100,-3.0
2015,12,19,6,50,HNL,JFK,-3.0,558.0,4983,7.0
2015,12,19,6,189,KOA,HNL,-10.0,27.0,163,-11.0
2015,12,19,6,354,LIH,HNL,-8.0,21.0,102,-4.0
2015,12,19,6,892,HNL,SAN,-10.0,336.0,2614,20.0
2015,12,19,6,278,HNL,KOA,-2.0,28.0,163,-3.0
2015,12,19,6,1226,HNL,LAX,54.0,303.0,2556,72.0
2015,12,19,6,16,LAX,HNL,9.0,291.0,2556,-26.0
2015,12,19,6,239,HNL,LIH,2.0,22.0,102,-4.0
2015,12,19,6,297,LAX,HNL,12.0,307.0,2556,-25.0
2015,12,19,6,335,OGG,HNL,1.0,21.0,100,-2.0
2015,12,19,6,190,LIH,HNL,-10.0,22.0,102,-9.0
2015,12,19,6,218,HNL,ORD,15.0,456.0,4243,12.0
2015,12,19,6,142,HNL,ITO,4.0,41.0,216,7.0
2015,12,19,6,544,HNL,OGG,3.0,25.0,100,5.0
2015,12,19,6,9,LAX,HNL,-1.0,306.0,2556,-37.0
2015,12,19,6,277,KOA,HNL,-6.0,28.0,163,-7.0
2015,12,19,6,144,HNL,IAD,5.0,521.0,4817,-2.0
2015,12,19,6,546,HNL,OGG,-4.0,21.0,100,-6.0
2015,12,19,6,853,SEA,HNL,14.0,339.0,2677,-10.0
2015,12,19,6,314,LIH,HNL,-8.0,21.0,102,-7.0
2015,12,19,6,213,HNL,LIH,3.0,21.0,102,0.0
2015,12,19,6,325,OGG,HNL,-2.0,22.0,100,-2.0
2015,12,19,6,836,HNL,ATL,-9.0,490.0,4502,-2.0
2015,12,19,6,2196,HNL,JFK,-3.0,536.0,4983,-5.0
2015,12,19,6,2237,SEA,HNL,12.0,336.0,2677,3.0
2015,12,19,6,279,KOA,HNL,-6.0,29.0,163,0.0
2015,12,19,6,266,HNL,OGG,-3.0,22.0,100,-5.0
2015,12,19,6,807,BLI,HNL,-6.0,343.0,2715,-17.0
2015,12,19,6,1151,SFO,HNL,3.0,290.0,2398,-24.0
2015,12,19,6,240,LIH,HNL,-9.0,21.0,102,-10.0
2015,12,19,6,248,HNL,KOA,-5.0,28.0,163,-6.0
2015,12,19,6,698,PHX,HNL,166.0,343.0,2917,117.0
2015,12,19,6,360,HNL,ITO,5.0,36.0,216,2.0
2015,12,19,6,2177,HNL,MSP,-5.0,440.0,3972,-24.0
2015,12,19,6,729,PDX,HNL,-6.0,322.0,2603,-4.0
2015,12,19,6,543,OGG,HNL,0.0,21.0,100,-3.0
2015,12,19,6,141,ITO,HNL,8.0,38.0,216,8.0
2015,12,19,6,194,HNL,OGG,-2.0,23.0,100,1.0
2015,12,19,6,545,OGG,HNL,-8.0,20.0,100,-11.0
2015,12,19,6,163,HNL,LIH,0.0,23.0,102,0.0
2015,12,19,6,214,LIH,HNL,-6.0,23.0,102,-3.0
2015,12,19,6,265,OGG,HNL,-10.0,22.0,100,-7.0
2015,12,19,6,1232,LAX,HNL,62.0,310.0,2556,40.0
2015,12,19,6,1670,SFO,HNL,7.0,289.0,2398,-26.0
2015,12,19,6,8,HNL,DFW,-6.0,401.0,3784,-18.0
2015,12,19,6,1149,LAX,HNL,31.0,299.0,2556,1.0
2015,12,19,6,312,HNL,ITO,71.0,41.0,216,90.0
2015,12,19,6,233,OGG,HNL,-10.0,20.0,100,-13.0
2015,12,19,6,308,HNL,KOA,7.0,28.0,163,7.0
2015,12,19,6,112,HNL,OGG,0.0,22.0,100,-3.0
2015,12,19,6,267,LAX,HNL,-5.0,304.0,2556,-39.0
2015,12,19,6,247,KOA,HNL,-16.0,29.0,163,-14.0
2015,12,19,6,392,HNL,ITO,10.0,39.0,216,14.0
2015,12,19,6,361,ITO,HNL,1.0,35.0,216,-2.0
2015,12,19,6,893,SEA,HNL,0.0,335.0,2677,-22.0
2015,12,19,6,195,OGG,HNL,-8.0,23.0,100,-7.0
2015,12,19,6,164,LIH,HNL,-6.0,23.0,102,-5.0
2015,12,19,6,223,HNL,LIH,3.0,22.0,102,10.0
2015,12,19,6,252,HNL,IAH,8.0,427.0,3904,6.0
2015,12,19,6,556,HNL,OGG,-4.0,26.0,100,-1.0
2015,12,19,6,125,OGG,HNL,-9.0,22.0,100,-9.0
2015,12,19,6,311,ITO,HNL,81.0,34.0,216,80.0
2015,12,19,6,307,KOA,HNL,-1.0,28.0,163,-2.0
2015,12,19,6,596,HNL,OGG,-3.0,23.0,100,-1.0
2015,12,19,6,391,ITO,HNL,11.0,39.0,216,12.0
2015,12,19,6,224,LIH,HNL,2.0,23.0,102,9.0
2015,12,19,6,1521,HNL,SLC,-4.0,346.0,2994,-8.0
2015,12,19,6,383,HNL,DEN,-6.0,369.0,3365,-10.0
2015,12,19,6,102,HNL,DFW,21.0,394.0,3784,-4.0
2015,12,19,6,555,OGG,HNL,-7.0,24.0,100,-4.0
2015,12,19,6,14,HNL,EWR,14.0,534.0,4962,2.0
2015,12,19,6,534,HNL,LAX,-4.0,291.0,2556,-1.0
2015,12,19,6,595,OGG,HNL,-4.0,22.0,100,-4.0
2015,12,19,6,323,HNL,LIH,8.0,23.0,102,15.0
2015,12,19,6,516,HNL,OGG,-2.0,23.0,100,1.0
2015,12,19,6,396,HNL,SFO,24.0,272.0,2398,30.0
2015,12,19,6,871,HNL,ANC,-9.0,365.0,2777,13.0
2015,12,19,6,1212,HNL,LAX,-1.0,301.0,2556,12.0
2015,12,19,6,4,HNL,LAX,-3.0,313.0,2556,11.0
2015,12,19,6,631,HNL,PHX,-3.0,357.0,2917,35.0
2015,12,19,6,1575,HNL,SFO,-7.0,284.0,2398,-20.0
2015,12,19,6,298,HNL,LAX,-1.0,304.0,2556,7.0
2015,12,19,6,8,HNL,LAS,4.0,341.0,2762,23.0
2015,12,19,6,852,HNL,SEA,0.0,325.0,2677,-11.0
2015,12,19,6,324,LIH,HNL,2.0,21.0,102,5.0
2015,12,19,6,1933,HNL,SEA,-2.0,321.0,2677,-2.0
2015,12,19,6,515,OGG,HNL,-8.0,21.0,100,-8.0
2015,12,19,6,655,HNL,PHX,5.0,354.0,2917,34.0
2015,12,19,6,1152,HNL,SFO,0.0,287.0,2398,-5.0
2015,12,19,6,142,HNL,LAX,0.0,311.0,2556,8.0
2015,12,19,6,898,HNL,BLI,-13.0,333.0,2715,-12.0
2015,12,19,6,729,HNL,PDX,10.0,305.0,2603,-2.0
2015,12,19,6,235,HNL,SFO,11.0,286.0,2398,-3.0
2015,12,19,6,675,HNL,PHX,89.0,356.0,2917,128.0
2015,12,19,6,1229,HNL,LAX,17.0,299.0,2556,30.0
2015,12,20,7,17,LAS,HNL,3.0,334.0,2762,-32.0
2015,12,20,7,206,HNL,OGG,1.0,23.0,100,5.0
2015,12,20,7,103,HNL,LIH,-2.0,22.0,102,0.0
2015,12,20,7,218,HNL,KOA,-2.0,31.0,163,0.0
2015,12,20,7,205,OGG,HNL,2.0,24.0,100,7.0
2015,12,20,7,104,LIH,HNL,-5.0,22.0,102,-5.0
2015,12,20,7,114,HNL,OGG,-2.0,24.0,100,-3.0
2015,12,20,7,332,HNL,ITO,-3.0,37.0,216,-2.0
2015,12,20,7,338,HNL,KOA,1.0,30.0,163,0.0
2015,12,20,7,217,KOA,HNL,-5.0,29.0,163,-3.0
2015,12,20,7,1581,SFO,HNL,0.0,296.0,2398,-42.0
2015,12,20,7,1231,HNL,LAX,-1.0,301.0,2556,-7.0
2015,12,20,7,833,PDX,HNL,-7.0,321.0,2603,-39.0
2015,12,20,7,200,GUM,HNL,6.0,414.0,3801,2.0
2015,12,20,7,156,HNL,OGG,2.0,25.0,100,8.0
2015,12,20,7,118,HNL,KOA,5.0,28.0,163,1.0
2015,12,20,7,123,HNL,LIH,0.0,21.0,102,-1.0
2015,12,20,7,72,HNL,SFO,-8.0,300.0,2398,6.0
2015,12,20,7,122,HNL,ITO,2.0,37.0,216,-1.0
2015,12,20,7,19,SMF,HNL,0.0,302.0,2462,-32.0
2015,12,20,7,115,OGG,HNL,-5.0,22.0,100,-7.0
2015,12,20,7,306,HNL,OGG,7.0,23.0,100,7.0
2015,12,20,7,51,SFO,HNL,-2.0,293.0,2398,-43.0
2015,12,20,7,6,HNL,LAS,17.0,343.0,2762,42.0
2015,12,20,7,1150,HNL,LAX,-1.0,307.0,2556,-2.0
2015,12,20,7,10,HNL,LAX,25.0,313.0,2556,36.0
